Wellbore name	NPDCode	Year	Month	On Stream	Oil	Gas	Water	GI	WI
15/9-F-4	5693	2008	3	0	NULL	NULL	NULL	NULL	0
15/9-F-4	5693	2008	4	119	NULL	NULL	NULL	NULL	"29,753"
15/9-F-4	5693	2008	5	714	NULL	NULL	NULL	NULL	"221,337"
15/9-F-4	5693	2008	6	599	NULL	NULL	NULL	NULL	"211,804"
15/9-F-4	5693	2008	7	621	NULL	NULL	NULL	NULL	"232,030"
15/9-F-4	5693	2008	8	663	NULL	NULL	NULL	NULL	"213,913"
15/9-F-4	5693	2008	9	558	NULL	NULL	NULL	NULL	"98,583"
15/9-F-4	5693	2008	10	702	NULL	NULL	NULL	NULL	"233,503"
15/9-F-4	5693	2008	11	712	NULL	NULL	NULL	NULL	"222,126"
15/9-F-4	5693	2008	12	743	NULL	NULL	NULL	NULL	"263,192"
15/9-F-4	5693	2009	1	699	NULL	NULL	NULL	NULL	"246,660"
15/9-F-4	5693	2009	2	640	NULL	NULL	NULL	NULL	"221,134"
15/9-F-4	5693	2009	3	191	NULL	NULL	NULL	NULL	"61,188"
15/9-F-4	5693	2009	4	544	NULL	NULL	NULL	NULL	"106,559"
15/9-F-4	5693	2009	5	711	NULL	NULL	NULL	NULL	"231,503"
15/9-F-4	5693	2009	6	691	NULL	NULL	NULL	NULL	"129,988"
15/9-F-4	5693	2009	7	735	NULL	NULL	NULL	NULL	"191,228"
15/9-F-4	5693	2009	8	705	NULL	NULL	NULL	NULL	"191,924"
15/9-F-4	5693	2009	9	510	NULL	NULL	NULL	NULL	"163,785"
15/9-F-4	5693	2009	10	684	NULL	NULL	NULL	NULL	"182,105"
15/9-F-4	5693	2009	11	706	NULL	NULL	NULL	NULL	"203,874"
15/9-F-4	5693	2009	12	740	NULL	NULL	NULL	NULL	"219,529"
15/9-F-4	5693	2010	1	735	NULL	NULL	NULL	NULL	"222,679"
15/9-F-4	5693	2010	2	596	NULL	NULL	NULL	NULL	"185,786"
15/9-F-4	5693	2010	3	622	NULL	NULL	NULL	NULL	"168,939"
15/9-F-4	5693	2010	4	670	NULL	NULL	NULL	NULL	"222,633"
15/9-F-4	5693	2010	5	744	NULL	NULL	NULL	NULL	"252,526"
15/9-F-4	5693	2010	6	716	NULL	NULL	NULL	NULL	"210,364"
15/9-F-4	5693	2010	7	744	NULL	NULL	NULL	NULL	"198,041"
15/9-F-4	5693	2010	8	420	NULL	NULL	NULL	NULL	"108,632"
15/9-F-4	5693	2010	9	631	NULL	NULL	NULL	NULL	"145,251"
15/9-F-4	5693	2010	10	701	NULL	NULL	NULL	NULL	"194,727"
15/9-F-4	5693	2010	11	645	NULL	NULL	NULL	NULL	"167,466"
15/9-F-4	5693	2010	12	717	NULL	NULL	NULL	NULL	"188,426"
15/9-F-4	5693	2011	1	731	NULL	NULL	NULL	NULL	"189,084"
15/9-F-4	5693	2011	2	537	NULL	NULL	NULL	NULL	"135,390"
15/9-F-4	5693	2011	3	716	NULL	NULL	NULL	NULL	"184,841"
15/9-F-4	5693	2011	4	697	NULL	NULL	NULL	NULL	"180,529"
15/9-F-4	5693	2011	5	737	NULL	NULL	NULL	NULL	"188,177"
15/9-F-4	5693	2011	6	436	NULL	NULL	NULL	NULL	"120,235"
15/9-F-4	5693	2011	7	248	NULL	NULL	NULL	NULL	"65,180"
15/9-F-4	5693	2011	8	643	NULL	NULL	NULL	NULL	"173,405"
15/9-F-4	5693	2011	9	689	NULL	NULL	NULL	NULL	"174,968"
15/9-F-4	5693	2011	10	329	NULL	NULL	NULL	NULL	"77,828"
15/9-F-4	5693	2011	11	475	NULL	NULL	NULL	NULL	"121,602"
15/9-F-4	5693	2011	12	439	NULL	NULL	NULL	NULL	"109,913"
15/9-F-4	5693	2012	1	426	NULL	NULL	NULL	NULL	"91,245"
15/9-F-4	5693	2012	2	691	NULL	NULL	NULL	NULL	"147,125"
15/9-F-4	5693	2012	3	735	NULL	NULL	NULL	NULL	"149,155"
15/9-F-4	5693	2012	4	720	NULL	NULL	NULL	NULL	"147,366"
15/9-F-4	5693	2012	5	733	NULL	NULL	NULL	NULL	"149,130"
15/9-F-4	5693	2012	6	710	NULL	NULL	NULL	NULL	"144,762"
15/9-F-4	5693	2012	7	744	NULL	NULL	NULL	NULL	"150,431"
15/9-F-4	5693	2012	8	292	NULL	NULL	NULL	NULL	"58,172"
15/9-F-4	5693	2012	9	32	NULL	NULL	NULL	NULL	"6,025"
15/9-F-4	5693	2012	10	508	NULL	NULL	NULL	NULL	"110,450"
15/9-F-4	5693	2012	11	720	NULL	NULL	NULL	NULL	"162,488"
15/9-F-4	5693	2012	12	699	NULL	NULL	NULL	NULL	"144,569"
15/9-F-4	5693	2013	1	734	NULL	NULL	NULL	NULL	"155,628"
15/9-F-4	5693	2013	2	672	NULL	NULL	NULL	NULL	"138,902"
15/9-F-4	5693	2013	3	483	NULL	NULL	NULL	NULL	"96,660"
15/9-F-4	5693	2013	4	564	NULL	NULL	NULL	NULL	"116,028"
15/9-F-4	5693	2013	5	682	NULL	NULL	NULL	NULL	"156,535"
15/9-F-4	5693	2013	6	573	NULL	NULL	NULL	NULL	"132,162"
15/9-F-4	5693	2013	7	653	NULL	NULL	NULL	NULL	"133,543"
15/9-F-4	5693	2013	8	690	NULL	NULL	NULL	NULL	"156,071"
15/9-F-4	5693	2013	9	608	NULL	NULL	NULL	NULL	"130,323"
15/9-F-4	5693	2013	10	650	NULL	NULL	NULL	NULL	"144,743"
15/9-F-4	5693	2013	11	682	NULL	NULL	NULL	NULL	"155,973"
15/9-F-4	5693	2013	12	676	NULL	NULL	NULL	NULL	"148,594"
15/9-F-4	5693	2014	1	682	NULL	NULL	NULL	NULL	"147,808"
15/9-F-4	5693	2014	2	579	NULL	NULL	NULL	NULL	"131,023"
15/9-F-4	5693	2014	3	686	NULL	NULL	NULL	NULL	"154,097"
15/9-F-4	5693	2014	4	708	NULL	NULL	NULL	NULL	"185,314"
15/9-F-4	5693	2014	5	606	NULL	NULL	NULL	NULL	"156,189"
15/9-F-4	5693	2014	6	698	NULL	NULL	NULL	NULL	"202,241"
15/9-F-4	5693	2014	7	742	NULL	NULL	NULL	NULL	"226,584"
15/9-F-4	5693	2014	8	607	NULL	NULL	NULL	NULL	"184,110"
15/9-F-4	5693	2014	9	693	NULL	NULL	NULL	NULL	"199,868"
15/9-F-4	5693	2014	10	742	NULL	NULL	NULL	NULL	"219,622"
15/9-F-4	5693	2014	11	620	NULL	NULL	NULL	NULL	"166,857"
15/9-F-4	5693	2014	12	292	NULL	NULL	NULL	NULL	"66,671"
15/9-F-4	5693	2015	1	676	NULL	NULL	NULL	NULL	"81,161"
15/9-F-4	5693	2015	2	589	NULL	NULL	NULL	NULL	"126,377"
15/9-F-4	5693	2015	3	744	NULL	NULL	NULL	NULL	"137,055"
15/9-F-4	5693	2015	4	708	NULL	NULL	NULL	NULL	"143,683"
15/9-F-4	5693	2015	5	744	NULL	NULL	NULL	NULL	"128,648"
15/9-F-4	5693	2015	6	717	NULL	NULL	NULL	NULL	"161,283"
15/9-F-4	5693	2015	7	740	NULL	NULL	NULL	NULL	"156,313"
15/9-F-4	5693	2015	8	615	NULL	NULL	NULL	NULL	"114,753"
15/9-F-4	5693	2015	9	716	NULL	NULL	NULL	NULL	"133,755"
15/9-F-4	5693	2015	10	729	NULL	NULL	NULL	NULL	"135,860"
15/9-F-4	5693	2015	11	699	NULL	NULL	NULL	NULL	"160,505"
15/9-F-4	5693	2015	12	739	NULL	NULL	NULL	NULL	"152,922"
15/9-F-4	5693	2016	1	721	NULL	NULL	NULL	NULL	"152,130"
15/9-F-4	5693	2016	2	693	NULL	NULL	NULL	NULL	"148,078"
15/9-F-4	5693	2016	3	743	NULL	NULL	NULL	NULL	"141,202"
15/9-F-4	5693	2016	4	702	NULL	NULL	NULL	NULL	"220,078"
15/9-F-4	5693	2016	5	744	NULL	NULL	NULL	NULL	"269,279"
15/9-F-4	5693	2016	6	709	NULL	NULL	NULL	NULL	"257,281"
15/9-F-4	5693	2016	7	609	NULL	NULL	NULL	NULL	"197,976"
15/9-F-4	5693	2016	8	657	NULL	NULL	NULL	NULL	"132,383"
15/9-F-4	5693	2016	9	340	NULL	NULL	NULL	NULL	"61,201"
15/9-F-4	5693	2016	10	NULL	NULL	NULL	NULL	NULL	NULL
15/9-F-4	5693	2016	11	NULL	NULL	NULL	NULL	NULL	NULL
15/9-F-4	5693	2016	12	NULL	NULL	NULL	NULL	NULL	NULL
15/9-F-5	5769	2007	9	NULL	NULL	NULL	NULL	NULL	NULL
15/9-F-5	5769	2007	10	NULL	NULL	NULL	NULL	NULL	NULL
15/9-F-5	5769	2007	11	NULL	NULL	NULL	NULL	NULL	NULL
15/9-F-5	5769	2007	12	NULL	NULL	NULL	NULL	NULL	NULL
15/9-F-5	5769	2008	1	0	NULL	NULL	NULL	NULL	NULL
15/9-F-5	5769	2008	2	0	NULL	NULL	NULL	NULL	NULL
15/9-F-5	5769	2008	3	0	NULL	NULL	NULL	NULL	0
15/9-F-5	5769	2008	4	0	NULL	NULL	NULL	NULL	NULL
15/9-F-5	5769	2008	5	0	NULL	NULL	NULL	NULL	NULL
15/9-F-5	5769	2008	6	0	NULL	NULL	NULL	NULL	NULL
15/9-F-5	5769	2008	7	0	NULL	NULL	NULL	NULL	NULL
15/9-F-5	5769	2008	8	98	NULL	NULL	NULL	NULL	"14,481"
15/9-F-5	5769	2008	9	558	NULL	NULL	NULL	NULL	"64,814"
15/9-F-5	5769	2008	10	564	NULL	NULL	NULL	NULL	"122,254"
15/9-F-5	5769	2008	11	716	NULL	NULL	NULL	NULL	"219,780"
15/9-F-5	5769	2008	12	742	NULL	NULL	NULL	NULL	"270,199"
15/9-F-5	5769	2009	1	697	NULL	NULL	NULL	NULL	"253,655"
15/9-F-5	5769	2009	2	636	NULL	NULL	NULL	NULL	"226,102"
15/9-F-5	5769	2009	3	225	NULL	NULL	NULL	NULL	"81,674"
15/9-F-5	5769	2009	4	532	NULL	NULL	NULL	NULL	"104,819"
15/9-F-5	5769	2009	5	707	NULL	NULL	NULL	NULL	"232,335"
15/9-F-5	5769	2009	6	691	NULL	NULL	NULL	NULL	"133,204"
15/9-F-5	5769	2009	7	735	NULL	NULL	NULL	NULL	"205,447"
15/9-F-5	5769	2009	8	704	NULL	NULL	NULL	NULL	"198,474"
15/9-F-5	5769	2009	9	509	NULL	NULL	NULL	NULL	"171,773"
15/9-F-5	5769	2009	10	682	NULL	NULL	NULL	NULL	"200,847"
15/9-F-5	5769	2009	11	706	NULL	NULL	NULL	NULL	"208,934"
15/9-F-5	5769	2009	12	738	NULL	NULL	NULL	NULL	"225,455"
15/9-F-5	5769	2010	1	736	NULL	NULL	NULL	NULL	"251,555"
15/9-F-5	5769	2010	2	595	NULL	NULL	NULL	NULL	"199,239"
15/9-F-5	5769	2010	3	571	NULL	NULL	NULL	NULL	"159,955"
15/9-F-5	5769	2010	4	449	NULL	NULL	NULL	NULL	"143,182"
15/9-F-5	5769	2010	5	744	NULL	NULL	NULL	NULL	"252,212"
15/9-F-5	5769	2010	6	717	NULL	NULL	NULL	NULL	"217,996"
15/9-F-5	5769	2010	7	743	NULL	NULL	NULL	NULL	"213,817"
15/9-F-5	5769	2010	8	447	NULL	NULL	NULL	NULL	"120,306"
15/9-F-5	5769	2010	9	695	NULL	NULL	NULL	NULL	"163,185"
15/9-F-5	5769	2010	10	718	NULL	NULL	NULL	NULL	"200,667"
15/9-F-5	5769	2010	11	704	NULL	NULL	NULL	NULL	"188,436"
15/9-F-5	5769	2010	12	733	NULL	NULL	NULL	NULL	"193,373"
15/9-F-5	5769	2011	1	744	NULL	NULL	NULL	NULL	"189,041"
15/9-F-5	5769	2011	2	533	NULL	NULL	NULL	NULL	"139,467"
15/9-F-5	5769	2011	3	728	NULL	NULL	NULL	NULL	"184,592"
15/9-F-5	5769	2011	4	701	NULL	NULL	NULL	NULL	"188,899"
15/9-F-5	5769	2011	5	737	NULL	NULL	NULL	NULL	"191,438"
15/9-F-5	5769	2011	6	462	NULL	NULL	NULL	NULL	"115,811"
15/9-F-5	5769	2011	7	243	NULL	NULL	NULL	NULL	"60,235"
15/9-F-5	5769	2011	8	644	NULL	NULL	NULL	NULL	"161,569"
15/9-F-5	5769	2011	9	689	NULL	NULL	NULL	NULL	"185,636"
15/9-F-5	5769	2011	10	329	NULL	NULL	NULL	NULL	"86,121"
15/9-F-5	5769	2011	11	475	NULL	NULL	NULL	NULL	"111,727"
15/9-F-5	5769	2011	12	439	NULL	NULL	NULL	NULL	"106,760"
15/9-F-5	5769	2012	1	424	NULL	NULL	NULL	NULL	"96,145"
15/9-F-5	5769	2012	2	691	NULL	NULL	NULL	NULL	"144,177"
15/9-F-5	5769	2012	3	737	NULL	NULL	NULL	NULL	"144,901"
15/9-F-5	5769	2012	4	720	NULL	NULL	NULL	NULL	"152,914"
15/9-F-5	5769	2012	5	732	NULL	NULL	NULL	NULL	"157,759"
15/9-F-5	5769	2012	6	711	NULL	NULL	NULL	NULL	"147,175"
15/9-F-5	5769	2012	7	740	NULL	NULL	NULL	NULL	"155,142"
15/9-F-5	5769	2012	8	309	NULL	NULL	NULL	NULL	"65,974"
15/9-F-5	5769	2012	9	37	NULL	NULL	NULL	NULL	"8,067"
15/9-F-5	5769	2012	10	538	NULL	NULL	NULL	NULL	"118,485"
15/9-F-5	5769	2012	11	720	NULL	NULL	NULL	NULL	"168,630"
15/9-F-5	5769	2012	12	698	NULL	NULL	NULL	NULL	"154,926"
15/9-F-5	5769	2013	1	732	NULL	NULL	NULL	NULL	"159,940"
15/9-F-5	5769	2013	2	672	NULL	NULL	NULL	NULL	"147,798"
15/9-F-5	5769	2013	3	400	NULL	NULL	NULL	NULL	"85,998"
15/9-F-5	5769	2013	4	561	NULL	NULL	NULL	NULL	"121,657"
15/9-F-5	5769	2013	5	681	NULL	NULL	NULL	NULL	"170,935"
15/9-F-5	5769	2013	6	573	NULL	NULL	NULL	NULL	"138,629"
15/9-F-5	5769	2013	7	654	NULL	NULL	NULL	NULL	"131,249"
15/9-F-5	5769	2013	8	687	NULL	NULL	NULL	NULL	"185,792"
15/9-F-5	5769	2013	9	609	NULL	NULL	NULL	NULL	"141,323"
15/9-F-5	5769	2013	10	654	NULL	NULL	NULL	NULL	"167,622"
15/9-F-5	5769	2013	11	682	NULL	NULL	NULL	NULL	"167,983"
15/9-F-5	5769	2013	12	676	NULL	NULL	NULL	NULL	"169,674"
15/9-F-5	5769	2014	1	661	NULL	NULL	NULL	NULL	"139,162"
15/9-F-5	5769	2014	2	581	NULL	NULL	NULL	NULL	"139,875"
15/9-F-5	5769	2014	3	691	NULL	NULL	NULL	NULL	"168,354"
15/9-F-5	5769	2014	4	708	NULL	NULL	NULL	NULL	"170,366"
15/9-F-5	5769	2014	5	606	NULL	NULL	NULL	NULL	"155,444"
15/9-F-5	5769	2014	6	699	NULL	NULL	NULL	NULL	"170,548"
15/9-F-5	5769	2014	7	742	NULL	NULL	NULL	NULL	"149,634"
15/9-F-5	5769	2014	8	606	NULL	NULL	NULL	NULL	"122,110"
15/9-F-5	5769	2014	9	691	NULL	NULL	NULL	NULL	"160,662"
15/9-F-5	5769	2014	10	742	NULL	NULL	NULL	NULL	"166,833"
15/9-F-5	5769	2014	11	661	NULL	NULL	NULL	NULL	"146,407"
15/9-F-5	5769	2014	12	394	NULL	NULL	NULL	NULL	"95,714"
15/9-F-5	5769	2015	1	703	NULL	NULL	NULL	NULL	"116,852"
15/9-F-5	5769	2015	2	584	NULL	NULL	NULL	NULL	"122,958"
15/9-F-5	5769	2015	3	744	NULL	NULL	NULL	NULL	"127,804"
15/9-F-5	5769	2015	4	708	NULL	NULL	NULL	NULL	"146,997"
15/9-F-5	5769	2015	5	744	NULL	NULL	NULL	NULL	"135,254"
15/9-F-5	5769	2015	6	717	NULL	NULL	NULL	NULL	"146,026"
15/9-F-5	5769	2015	7	740	NULL	NULL	NULL	NULL	"117,660"
15/9-F-5	5769	2015	8	606	NULL	NULL	NULL	NULL	"113,141"
15/9-F-5	5769	2015	9	712	NULL	NULL	NULL	NULL	"128,261"
15/9-F-5	5769	2015	10	724	NULL	NULL	NULL	NULL	"134,375"
15/9-F-5	5769	2015	11	643	NULL	NULL	NULL	NULL	"134,603"
15/9-F-5	5769	2015	12	739	NULL	NULL	NULL	NULL	"145,383"
15/9-F-5	5769	2016	1	721	NULL	NULL	NULL	NULL	"148,395"
15/9-F-5	5769	2016	2	691	NULL	NULL	NULL	NULL	"164,189"
15/9-F-5	5769	2016	3	743	NULL	NULL	NULL	NULL	"139,811"
15/9-F-5	5769	2016	4	345	"3,401"	"538,639"	"2,381"	NULL	"20,227"
15/9-F-5	5769	2016	5	732	"9,724"	"1,534,677"	"3,950"	NULL	0
15/9-F-5	5769	2016	6	718	"9,121"	"1,468,557"	"2,377"	NULL	NULL
15/9-F-5	5769	2016	7	669	"9,985"	"1,602,674"	"2,454"	NULL	0
15/9-F-5	5769	2016	8	608	"8,929"	"1,417,279"	"2,372"	NULL	0
15/9-F-5	5769	2016	9	0	0	0	0	NULL	0
